Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
11,0.0,0.0,1362.0,11.0,72.0,1362.0,0.0,5330.865844830605,5330.865844830605,0.0,91.0248544216156,,,,,,,,,,,,,,,,2159.8285362344436,1500.2229781044348,5180.5387289506725,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,1450.0,12.0,88.0,1450.0,0.0,5067.211616741616,5067.211616741616,0.0,97.45752954483032,,,,,,,,,,,,,,,,1755.6742590292097,1319.3532681053684,4917.629911858904,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,1639.0,13.0,189.0,1639.0,0.0,16143.99081871806,16143.99081871806,0.0,110.91083335876465,,,,,,,,,,,,,,,,8164.690983065443,4253.3439044293955,14615.47970262132,108.45552645502646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,1786.0,14.0,147.0,1786.0,0.0,14283.956254718947,14283.956254718947,0.0,121.37447667121887,,,,,,,,,,,,,,,,7259.735635502715,4248.872159052177,13230.005121421478,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,1951.0,15.0,165.0,1951.0,0.0,19954.832046235264,19954.832046235264,0.0,132.955308675766,,,,,,,,,,,,,,,,9706.019748333265,5935.983466454013,18371.71049825854,111.6064106060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,2109.0,16.0,158.0,2109.0,0.0,13624.577668767677,13624.577668767677,0.0,144.037189245224,,,,,,,,,,,,,,,,6856.285486457308,3931.1918553104774,12553.838400307728,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,2157.0,17.0,48.0,2157.0,0.0,2635.2124055516947,2635.2124055516947,0.0,147.7904758453369,,,,,,,,,,,,,,,,875.8358890825997,720.0292876465592,2595.7680509266584,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,2360.0,18.0,203.0,2360.0,0.0,20729.253591545967,20729.253591545967,0.0,161.96935081481934,,,,,,,,,,,,,,,,9210.672891194106,5584.007250467543,18878.365359993568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,2550.0,19.0,190.0,2550.0,0.0,21562.634161315596,21562.634161315596,0.0,175.26813316345215,,,,,,,,,,,,,,,,10460.437532730442,5162.946266106279,19594.745775872718,296.6325789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,2724.0,20.0,174.0,2724.0,0.0,18562.875771271723,18562.875771271723,0.0,187.47508215904236,,,,,,,,,,,,,,,,7997.3959062662,4978.413629054336,17188.51740098237,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,104.0,1.0,104.0,2828.0,0.0,9967.431466254007,9967.431466254007,0.0,253.70302963256836,,,,,,,,,,,,,,,,4071.980144564405,2925.2746430026864,9553.499030249572,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,237.0,2.0,133.0,2961.0,0.0,11347.175886325334,11347.175886325334,0.0,263.14354610443115,,,,,,,,,,,,,,,,5030.6861771512795,3122.2270333524816,10688.783408172378,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,433.0,3.0,196.0,3157.0,0.0,17617.968099703307,17617.968099703307,0.0,277.1325373649597,,,,,,,,,,,,,,,,9531.690082191208,4261.845948547364,15765.522365959794,215.0214081632653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,577.0,4.0,144.0,3301.0,0.0,11824.889286445194,11824.889286445194,0.0,287.38331842422485,,,,,,,,,,,,,,,,5339.758776719823,3266.675148777452,11067.031053651193,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,778.0,5.0,201.0,3502.0,0.0,14215.53582193552,14215.53582193552,0.0,301.4702670574188,,,,,,,,,,,,,,,,7479.830736720901,3418.355408056097,12724.81465851313,100.75159378109453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,845.0,6.0,67.0,3569.0,0.0,5526.37600874326,5526.37600874326,0.0,306.7642433643341,,,,,,,,,,,,,,,,2164.5460375665707,1429.2170533392282,5386.73816238869,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,953.0,7.0,108.0,3677.0,0.0,8622.08066996657,8622.08066996657,0.0,314.53896713256836,,,,,,,,,,,,,,,,3781.0488932335275,2395.8673346143596,8221.949338836186,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,1094.0,8.0,141.0,3818.0,0.0,12014.52066435982,12014.52066435982,0.0,324.50089859962463,,,,,,,,,,,,,,,,6111.163044333453,3164.2763129197674,11164.010685794603,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,1146.0,9.0,52.0,3870.0,0.0,2954.303823166057,2954.303823166057,0.0,328.49521470069885,,,,,,,,,,,,,,,,1297.7946132950913,754.0092177820376,2889.7082114861987,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,1334.0,10.0,188.0,4058.0,0.0,20934.09020883564,20934.09020883564,0.0,341.6388330459595,,,,,,,,,,,,,,,,10468.986734416174,5669.187429762651,18984.90560837378,104.19183936170212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,1524.0,11.0,190.0,4248.0,0.0,17757.83680041567,17757.83680041567,0.0,354.98858428001404,,,,,,,,,,,,,,,,8603.65571801536,4643.01773912129,16139.28149548823,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,1707.0,12.0,183.0,4431.0,0.0,19477.66416339295,19477.66416339295,0.0,367.8182897567749,,,,,,,,,,,,,,,,9277.7650815626,5539.143092602699,17797.63078425126,149.32290437158468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,1914.0,13.0,207.0,4638.0,0.0,17333.955893695962,17333.955893695962,0.0,382.289146900177,,,,,,,,,,,,,,,,8053.904091931506,4465.697477936331,15682.480226893034,106.15508937198068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,2083.0,14.0,169.0,4807.0,0.0,12241.772978138873,12241.772978138873,0.0,394.16736245155334,,,,,,,,,,,,,,,,6817.762887559733,3263.5875996102623,11100.671721863146,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,2271.0,15.0,188.0,4995.0,0.0,14774.05092168562,14774.05092168562,0.0,407.64550018310547,,,,,,,,,,,,,,,,7335.233806834851,4144.694970738754,13408.435401402076,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,2455.0,16.0,184.0,5179.0,0.0,16093.748258902524,16093.748258902524,0.0,420.7048406600952,,,,,,,,,,,,,,,,7948.045687401702,4468.001508315528,14645.953806226848,52.67408804347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,2481.0,17.0,26.0,5205.0,0.0,2030.644153713095,2030.644153713095,0.0,422.89648509025574,,,,,,,,,,,,,,,,612.0712662134384,649.2004588985648,2016.7470478393843,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,2668.0,18.0,187.0,5392.0,0.0,18521.19024832542,18521.19024832542,0.0,436.0106711387634,,,,,,,,,,,,,,,,8397.211008588805,4817.84340682645,16967.87966938873,187.476635828877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,2855.0,19.0,187.0,5579.0,0.0,17317.443681044104,17317.443681044104,0.0,449.0890197753906,,,,,,,,,,,,,,,,8266.769745422374,4191.728496792306,15787.34508373386,84.476085828877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,2883.0,20.0,28.0,5607.0,0.0,3953.7449161038426,3953.7449161038426,0.0,451.5052845478058,,,,,,,,,,,,,,,,1669.5753702460083,1269.846289067673,3910.9077134504055,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,67.0,1.0,67.0,5674.0,0.0,5587.373386515587,5587.373386515587,0.0,515.6340713500977,,,,,,,,,,,,,,,,2237.975866529951,1356.8595214877712,5442.871875333418,-0.015014960029969998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,202.0,2.0,135.0,5809.0,0.0,11130.453759899608,11130.453759899608,0.0,525.2428855895996,,,,,,,,,,,,,,,,5234.164918909167,2953.4575627773274,10434.275771618491,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,380.0,3.0,178.0,5987.0,0.0,17517.162661998766,17517.162661998766,0.0,537.8012385368347,,,,,,,,,,,,,,,,9695.048407093029,4213.958186577387,15807.251296833057,95.09023764044943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,505.0,4.0,125.0,6112.0,0.0,8970.038369683602,8970.038369683602,0.0,546.6909582614899,,,,,,,,,,,,,,,,3892.217424759394,2576.4994471737346,8492.003194783467,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,538.0,5.0,33.0,6145.0,0.0,1907.0934578181786,1907.0934578181786,0.0,549.3756244182587,,,,,,,,,,,,,,,,514.1921496635892,551.4277609816544,1892.0171340132936,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,684.0,6.0,146.0,6291.0,0.0,13463.779619188112,13463.779619188112,0.0,559.7468693256378,,,,,,,,,,,,,,,,5889.255794329192,3556.8670296423566,12616.56483805411,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,865.0,7.0,181.0,6472.0,0.0,17408.528140819966,17408.528140819966,0.0,572.4490194320679,,,,,,,,,,,,,,,,8614.155448497386,4081.88752557657,15865.231235877825,219.2496187845304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,999.0,8.0,134.0,6606.0,0.0,11061.797108356566,11061.797108356566,0.0,582.0049519538879,,,,,,,,,,,,,,,,5375.8975334463,2863.8978506163767,10351.778617492251,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,1175.0,9.0,176.0,6782.0,0.0,17733.376209917533,17733.376209917533,0.0,594.4941396713257,,,,,,,,,,,,,,,,8978.379762097862,4660.696643306145,16169.350722510831,43.90916590909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,1199.0,10.0,24.0,6806.0,0.0,1988.8335213303446,1988.8335213303446,0.0,596.8504977226257,,,,,,,,,,,,,,,,877.8330488222109,685.645798887299,1969.7352634220333,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,1385.0,11.0,186.0,6992.0,0.0,21594.693452659187,21594.693452659187,0.0,609.8739533424377,,,,,,,,,,,,,,,,10922.677776751569,6081.203754648556,19582.658044227628,-0.22441558473004497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,1455.0,12.0,70.0,7062.0,0.0,3889.695703559658,3889.695703559658,0.0,615.0967562198639,,,,,,,,,,,,,,,,1307.8782679580013,994.4979143738485,3801.946170973571,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,1512.0,13.0,57.0,7119.0,0.0,3832.1921848971197,3832.1921848971197,0.0,619.4181382656097,,,,,,,,,,,,,,,,1410.5626819012496,1047.2874695832033,3755.5456576864335,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,1708.0,14.0,196.0,7315.0,0.0,16758.4670323813,16758.4670323813,0.0,633.1543276309967,,,,,,,,,,,,,,,,7710.246221388367,5072.636516957641,15262.521294283473,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,1756.0,15.0,48.0,7363.0,0.0,3462.7210852728977,3462.7210852728977,0.0,636.8952884674072,,,,,,,,,,,,,,,,1578.4640900108834,991.210306933216,3390.345154106483,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,1823.0,16.0,67.0,7430.0,0.0,4565.488235886652,4565.488235886652,0.0,641.8743348121643,,,,,,,,,,,,,,,,2063.466391118211,1377.5417893984877,4431.66765533707,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,1850.0,17.0,27.0,7457.0,0.0,2043.465571625078,2043.465571625078,0.0,644.2283666133881,,,,,,,,,,,,,,,,687.4594828831313,646.4278820795734,2026.9310966839166,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,2023.0,18.0,173.0,7630.0,0.0,16928.05115747786,16928.05115747786,0.0,656.4050242900848,,,,,,,,,,,,,,,,7967.37590281888,4723.9085198861885,15565.260386676875,-0.44865179865053983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,2214.0,19.0,191.0,7821.0,0.0,19131.31757859003,19131.31757859003,0.0,669.752498626709,,,,,,,,,,,,,,,,8421.128846027508,5163.863129854296,17540.422391390166,266.3567209424084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,2403.0,20.0,189.0,8010.0,0.0,17584.141805680454,17584.141805680454,0.0,682.922265291214,,,,,,,,,,,,,,,,8006.132379854585,4835.906251856177,16087.069855743683,59.45527645502646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,174.0,1.0,174.0,8184.0,0.0,18567.050937856002,18567.050937856002,0.0,746.9073209762573,,,,,,,,,,,,,,,,8530.926750360297,4756.597037334559,17099.769452746066,-0.49329287703184427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,358.0,2.0,184.0,8368.0,0.0,21336.726674700134,21336.726674700134,0.0,759.8362684249878,,,,,,,,,,,,,,,,10760.294488149217,5296.175296532146,19376.208697578284,148.3481260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,539.0,3.0,181.0,8549.0,0.0,17011.802461067167,17011.802461067167,0.0,772.9429495334625,,,,,,,,,,,,,,,,8689.653733088971,4386.51155879405,15454.429564943015,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,706.0,4.0,167.0,8716.0,0.0,13374.850507609743,13374.850507609743,0.0,784.7511098384857,,,,,,,,,,,,,,,,6545.946061738401,3426.475953457597,12293.971486786215,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,883.0,5.0,177.0,8893.0,0.0,19841.531710147436,19841.531710147436,0.0,797.2746601104736,,,,,,,,,,,,,,,,10065.826757041903,5171.349517246755,18077.95833248352,61.24883757062147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,1071.0,6.0,188.0,9081.0,0.0,17277.34221690176,17277.34221690176,0.0,810.4421575069427,,,,,,,,,,,,,,,,8364.345482487175,4350.095427220137,15720.565832026212,297.1924893617021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,1259.0,7.0,188.0,9269.0,0.0,20432.87546431913,20432.87546431913,0.0,823.628173828125,,,,,,,,,,,,,,,,10997.657220243585,5026.860048973933,18383.699606519865,108.59624468085107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,1377.0,8.0,118.0,9387.0,0.0,9693.608697740321,9693.608697740321,0.0,832.0130922794342,,,,,,,,,,,,,,,,4040.191944555299,2876.051894684545,9226.092140423212,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,1391.0,9.0,14.0,9401.0,0.0,1068.6741043851239,1068.6741043851239,0.0,833.3967409133911,,,,,,,,,,,,,,,,293.446373444141,342.60434034507085,1065.6314866435494,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,1574.0,10.0,183.0,9584.0,0.0,17956.320326882367,17956.320326882367,0.0,846.269288778305,,,,,,,,,,,,,,,,8725.409996961864,5025.641793078991,16375.946243682032,52.8225793715847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,1689.0,11.0,115.0,9699.0,0.0,8072.218949109865,8072.218949109865,0.0,854.5277183055878,,,,,,,,,,,,,,,,3556.7798637664164,2279.3912338351397,7670.860124901629,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,1862.0,12.0,173.0,9872.0,0.0,17496.8183804603,17496.8183804603,0.0,866.6831855773926,,,,,,,,,,,,,,,,8407.505017216492,4861.1105680109085,16058.37839087274,191.80416820809248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,1921.0,13.0,59.0,9931.0,0.0,3369.5000913625754,3369.5000913625754,0.0,871.1837692260742,,,,,,,,,,,,,,,,1147.0196619407238,898.5721954176885,3305.1310623704417,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,2026.0,14.0,105.0,10036.0,0.0,8267.01680396789,8267.01680396789,0.0,879.1115901470184,,,,,,,,,,,,,,,,4279.604189510478,2564.9322158460795,7825.483847917205,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,2174.0,15.0,148.0,10184.0,0.0,13339.707906377358,13339.707906377358,0.0,889.5183436870575,,,,,,,,,,,,,,,,6415.98241284778,3807.211201042492,12402.545054330223,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,2235.0,16.0,61.0,10245.0,0.0,4800.726829269301,4800.726829269301,0.0,894.1007714271545,,,,,,,,,,,,,,,,2282.1192268657587,1404.115959039268,4666.183740170658,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,2420.0,17.0,185.0,10430.0,0.0,20917.446782117222,20917.446782117222,0.0,907.0207695960999,,,,,,,,,,,,,,,,10033.81394127907,5493.763939588769,19080.27147445504,149.02752702702702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,2462.0,18.0,42.0,10472.0,0.0,3544.720644098292,3544.720644098292,0.0,910.3987503051758,,,,,,,,,,,,,,,,1733.7767094048063,969.6678301881171,3475.377399702992,-0.015014960029969998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,2659.0,19.0,197.0,10669.0,0.0,20205.321816260406,20205.321816260406,0.0,924.249443769455,,,,,,,,,,,,,,,,9374.880438152017,5435.443596668209,18376.847217161627,264.76212131979696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,2839.0,20.0,180.0,10849.0,0.0,18145.409497371526,18145.409497371526,0.0,936.8386430740356,,,,,,,,,,,,,,,,9623.892279599406,4657.750690833016,16429.538425469113,189.55625555555554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,96.0,1.0,96.0,10945.0,0.0,9442.654278541388,9442.654278541388,0.0,1001.5149397850037,,,,,,,,,,,,,,,,4129.8380905256645,2639.070542995049,9055.245066917847,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,272.0,2.0,176.0,11121.0,0.0,16635.81360470333,16635.81360470333,0.0,1013.9881012439728,,,,,,,,,,,,,,,,8289.170849580481,4662.463774026023,15192.111646823998,-0.044954990009999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,444.0,3.0,172.0,11293.0,0.0,12353.800290922072,12353.800290922072,0.0,1026.1443510055542,,,,,,,,,,,,,,,,5772.04614107961,3422.1783355306525,11372.380735391773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,628.0,4.0,184.0,11477.0,0.0,16532.60124119004,16532.60124119004,0.0,1039.0699009895325,,,,,,,,,,,,,,,,8582.928570554042,3860.691295497069,14968.310694903013,60.17416304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,639.0,5.0,11.0,11488.0,0.0,1083.2740929769823,1083.2740929769823,0.0,1040.5706140995026,,,,,,,,,,,,,,,,356.271405767256,361.05295828974823,1080.4355430565993,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,787.0,6.0,148.0,11636.0,0.0,14600.640835438266,14600.640835438266,0.0,1051.0905373096466,,,,,,,,,,,,,,,,6511.726634209525,3966.765998882485,13650.555849424689,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,976.0,7.0,189.0,11825.0,0.0,17213.20877530435,17213.20877530435,0.0,1064.3406953811646,,,,,,,,,,,,,,,,8290.455871630807,4312.373096339883,15661.974590156284,51.955201455026454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,1077.0,8.0,101.0,11926.0,0.0,7866.358239719659,7866.358239719659,0.0,1071.639256477356,,,,,,,,,,,,,,,,3536.986985357912,2160.3780839295914,7516.639193391904,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,1273.0,9.0,196.0,12122.0,0.0,18537.48875908176,18537.48875908176,0.0,1085.4794223308563,,,,,,,,,,,,,,,,8922.872566455304,5150.3629201502745,16805.41114720373,82.0205581632653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
