Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
757,37.0,0.0,835.0,17.0,59.0,30701.0,0.0,4212.927117650281,4212.927117650281,0.0,3180.860859632492,,,,,,,,,,,,,,,,1868.614945001688,1118.8193668821402,4106.785621516698,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,37.0,0.0,881.0,18.0,46.0,30747.0,0.0,4916.160751437823,4916.160751437823,0.0,3184.460252761841,,,,,,,,,,,,,,,,2208.471887965758,1460.4980664835987,4819.390435026426,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,37.0,0.0,899.0,19.0,18.0,30765.0,0.0,2149.9648257151653,2149.9648257151653,0.0,3186.2482924461365,,,,,,,,,,,,,,,,855.9248921036817,710.0310390546192,2136.6948725298284,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,37.0,0.0,944.0,20.0,45.0,30810.0,0.0,5117.706769936177,5117.706769936177,0.0,3189.745499610901,,,,,,,,,,,,,,,,1891.7691982751016,1673.8345921910036,5037.614770784581,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,38.0,0.0,51.0,1.0,51.0,30861.0,0.0,6063.755496777735,6063.755496777735,0.0,3212.9759685993195,,,,,,,,,,,,,,,,2590.830754090598,1764.317887695078,5937.560689008124,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,38.0,0.0,95.0,2.0,44.0,30905.0,0.0,4535.270093993593,4535.270093993593,0.0,3216.449557542801,,,,,,,,,,,,,,,,1896.310285908995,1283.5921805542853,4456.288730143742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,38.0,0.0,113.0,3.0,18.0,30923.0,0.0,1302.1746500279778,1302.1746500279778,0.0,3218.111037015915,,,,,,,,,,,,,,,,302.09352916181757,418.2661682222611,1298.0350015045692,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,38.0,0.0,145.0,4.0,32.0,30955.0,0.0,2533.9847400094473,2533.9847400094473,0.0,3220.693117380142,,,,,,,,,,,,,,,,979.4619835778258,721.3988101407326,2505.147103638596,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,38.0,0.0,241.0,5.0,96.0,31051.0,0.0,9952.0047763414,9952.0047763414,0.0,3227.7802522182465,,,,,,,,,,,,,,,,4355.4515335568585,2890.62346715402,9543.424853973922,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,38.0,0.0,320.0,6.0,79.0,31130.0,0.0,8314.934626098298,8314.934626098298,0.0,3233.5962147712708,,,,,,,,,,,,,,,,3654.1103811246708,2403.197407633628,8034.294200189643,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,38.0,0.0,378.0,7.0,58.0,31188.0,0.0,5023.7126492839525,5023.7126492839525,0.0,3238.033911705017,,,,,,,,,,,,,,,,2033.8982318100843,1360.1741524981294,4910.657209048015,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,38.0,0.0,410.0,8.0,32.0,31220.0,0.0,3596.6182285174973,3596.6182285174973,0.0,3241.205856323242,,,,,,,,,,,,,,,,1632.330319113626,1044.0547839856465,3547.9315898957575,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,38.0,0.0,436.0,9.0,26.0,31246.0,0.0,1249.5013140020776,1249.5013140020776,0.0,3243.484493970871,,,,,,,,,,,,,,,,458.44334554724236,393.7122793377097,1238.8206076254746,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,38.0,0.0,476.0,10.0,40.0,31286.0,0.0,1570.3289406405245,1570.3289406405245,0.0,3246.626568555832,,,,,,,,,,,,,,,,693.0194583844841,433.2361376610354,1544.1523146197653,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,38.0,0.0,538.0,11.0,62.0,31348.0,0.0,5369.4179189658435,5369.4179189658435,0.0,3251.3158333301544,,,,,,,,,,,,,,,,2164.212922202789,1524.5438624781036,5240.477194984256,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,38.0,0.0,595.0,12.0,57.0,31405.0,0.0,3598.3343203762943,3598.3343203762943,0.0,3255.6026618480682,,,,,,,,,,,,,,,,1471.7803545778977,1072.6105901512624,3517.960800966321,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,38.0,0.0,636.0,13.0,41.0,31446.0,0.0,2940.9582398353105,2940.9582398353105,0.0,3258.863452196121,,,,,,,,,,,,,,,,904.7744130162998,805.8252039845597,2906.769258159801,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,38.0,0.0,680.0,14.0,44.0,31490.0,0.0,3685.5003480991077,3685.5003480991077,0.0,3262.631856918335,,,,,,,,,,,,,,,,1350.7093622985074,1053.3613992381406,3629.698834992966,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,38.0,0.0,714.0,15.0,34.0,31524.0,0.0,3135.041893571197,3135.041893571197,0.0,3265.512216567993,,,,,,,,,,,,,,,,1182.9164009932156,943.7399900482111,3097.9206565940212,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,38.0,0.0,739.0,16.0,25.0,31549.0,0.0,1897.6529922956188,1897.6529922956188,0.0,3267.686014890671,,,,,,,,,,,,,,,,612.7610162369632,536.2455847470609,1884.2181850747693,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,38.0,0.0,824.0,17.0,85.0,31634.0,0.0,8156.212268940658,8156.212268940658,0.0,3273.982433080673,,,,,,,,,,,,,,,,3834.8534049673754,2535.762931287096,7838.087817335767,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,38.0,0.0,870.0,18.0,46.0,31680.0,0.0,6227.684228627391,6227.684228627391,0.0,3277.528267145157,,,,,,,,,,,,,,,,2965.6741827908468,1958.5337593051975,6097.360576795811,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,38.0,0.0,901.0,19.0,31.0,31711.0,0.0,2108.2936095804043,2108.2936095804043,0.0,3280.07528090477,,,,,,,,,,,,,,,,664.9442104782347,581.570521835796,2089.770109164744,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,38.0,0.0,976.0,20.0,75.0,31786.0,0.0,6618.7562197879915,6618.7562197879915,0.0,3285.593653678894,,,,,,,,,,,,,,,,2662.3351263894633,1820.7531929296595,6425.506591900679,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,39.0,0.0,30.0,1.0,30.0,31816.0,0.0,3847.099002320786,3847.099002320786,0.0,3308.1920850276947,,,,,,,,,,,,,,,,1419.9392150806693,1272.8402194236141,3808.309135003369,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,39.0,0.0,73.0,2.0,43.0,31859.0,0.0,4412.466487031922,4412.466487031922,0.0,3311.5536575317383,,,,,,,,,,,,,,,,1767.928407293539,1232.5843656141199,4340.786351870172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,39.0,0.0,169.0,3.0,96.0,31955.0,0.0,5899.784870697018,5899.784870697018,0.0,3318.5683012008667,,,,,,,,,,,,,,,,2643.1114143256796,1638.983378273912,5651.697872794552,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,39.0,0.0,252.0,4.0,83.0,32038.0,0.0,7354.786394750018,7354.786394750018,0.0,3325.2095334529877,,,,,,,,,,,,,,,,3390.411066094676,2125.730952569922,7080.462739003163,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,39.0,0.0,314.0,5.0,62.0,32100.0,0.0,5710.055074205294,5710.055074205294,0.0,3330.009523153305,,,,,,,,,,,,,,,,2809.8519594563395,1560.5946947579248,5541.385638357356,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,39.0,0.0,397.0,6.0,83.0,32183.0,0.0,8816.463206641338,8816.463206641338,0.0,3336.1599972248077,,,,,,,,,,,,,,,,4125.375581756954,2619.342327318689,8482.539572928443,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,39.0,0.0,448.0,7.0,51.0,32234.0,0.0,5566.834509464593,5566.834509464593,0.0,3340.136721134186,,,,,,,,,,,,,,,,2681.0339726684547,1546.3212881435556,5435.537314172675,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,39.0,0.0,496.0,8.0,48.0,32282.0,0.0,3616.4547506314325,3616.4547506314325,0.0,3343.8614654541016,,,,,,,,,,,,,,,,1557.22765951726,994.0344696396385,3545.2530760506565,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,39.0,0.0,534.0,9.0,38.0,32320.0,0.0,1963.2748394122564,1963.2748394122564,0.0,3346.932417154312,,,,,,,,,,,,,,,,807.9349700721154,536.36099425988,1934.5078183678838,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,39.0,0.0,591.0,10.0,57.0,32377.0,0.0,2593.4230979053,2593.4230979053,0.0,3351.257640838623,,,,,,,,,,,,,,,,1117.528878417332,806.6004484993832,2532.2562080435564,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,39.0,0.0,652.0,11.0,61.0,32438.0,0.0,5757.453726901434,5757.453726901434,0.0,3355.986598968506,,,,,,,,,,,,,,,,2519.2351062081484,1641.3819414440095,5609.389775197937,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,39.0,0.0,673.0,12.0,21.0,32459.0,0.0,1269.302757743912,1269.302757743912,0.0,3357.892438650131,,,,,,,,,,,,,,,,388.2685025197588,360.84236363853205,1262.4115307217194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,39.0,0.0,735.0,13.0,62.0,32521.0,0.0,4839.049287508235,4839.049287508235,0.0,3362.55797123909,,,,,,,,,,,,,,,,1892.8606222835692,1303.3593336671388,4726.418347273928,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,39.0,0.0,792.0,14.0,57.0,32578.0,0.0,4828.480357664154,4828.480357664154,0.0,3366.908270597458,,,,,,,,,,,,,,,,2055.4427103292032,1407.1078410670448,4716.036159334724,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,39.0,0.0,829.0,15.0,37.0,32615.0,0.0,2954.253347828271,2954.253347828271,0.0,3369.9176154136658,,,,,,,,,,,,,,,,1019.5623382034586,897.729514791732,2919.4489903050494,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,39.0,0.0,858.0,16.0,29.0,32644.0,0.0,1888.4258416727034,1888.4258416727034,0.0,3372.337370157242,,,,,,,,,,,,,,,,621.9925605372456,491.5317110403331,1872.2603177348578,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,39.0,0.0,884.0,17.0,26.0,32670.0,0.0,2536.465147826074,2536.465147826074,0.0,3374.6202385425568,,,,,,,,,,,,,,,,997.6478994420825,826.1056719362425,2513.0393417823616,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,39.0,0.0,942.0,18.0,58.0,32728.0,0.0,5983.110768822247,5983.110768822247,0.0,3378.997519493103,,,,,,,,,,,,,,,,2286.1674457931913,1913.5182936975377,5856.369426392632,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,39.0,0.0,969.0,19.0,27.0,32755.0,0.0,3106.390098776321,3106.390098776321,0.0,3381.237227678299,,,,,,,,,,,,,,,,1189.5372480949002,987.2738039831366,3077.3499430207803,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,39.0,0.0,1001.0,20.0,32.0,32787.0,0.0,4815.056371095634,4815.056371095634,0.0,3384.4002606868744,,,,,,,,,,,,,,,,2105.8271688799687,1578.5037546526398,4752.4223240154915,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,40.0,0.0,35.0,1.0,35.0,32822.0,0.0,3880.784688093119,3880.784688093119,0.0,3412.9194049835205,,,,,,,,,,,,,,,,1384.4050881543508,1227.5849140234868,3836.166676684401,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,40.0,0.0,85.0,2.0,50.0,32872.0,0.0,4075.0565888162178,4075.0565888162178,0.0,3416.8044238090515,,,,,,,,,,,,,,,,1552.3271820099505,1087.85689519294,4001.441671387108,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,40.0,0.0,102.0,3.0,17.0,32889.0,0.0,1063.1536356904605,1063.1536356904605,0.0,3418.4421615600586,,,,,,,,,,,,,,,,225.50438995380475,327.1600239785824,1060.380441502749,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,40.0,0.0,153.0,4.0,51.0,32940.0,0.0,4360.5691101494685,4360.5691101494685,0.0,3422.3767488002777,,,,,,,,,,,,,,,,2056.100465658783,1158.6841350976035,4259.967954355225,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,40.0,0.0,191.0,5.0,38.0,32978.0,0.0,4027.2146778144,4027.2146778144,0.0,3425.4093549251556,,,,,,,,,,,,,,,,1607.8047215602417,1247.7107117645205,3970.0881865816914,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,40.0,0.0,255.0,6.0,64.0,33042.0,0.0,6055.969680876473,6055.969680876473,0.0,3430.192620277405,,,,,,,,,,,,,,,,2331.3464839941107,1842.9449474255332,5912.676182082933,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,40.0,0.0,358.0,7.0,103.0,33145.0,0.0,10005.97306415449,10005.97306415449,0.0,3437.633196115494,,,,,,,,,,,,,,,,4341.045430487294,2753.513146335219,9568.413798612915,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,40.0,0.0,407.0,8.0,49.0,33194.0,0.0,4310.065598956087,4310.065598956087,0.0,3441.4618730545044,,,,,,,,,,,,,,,,1995.9447288557656,1176.8336785057095,4216.480788030188,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,40.0,0.0,430.0,9.0,23.0,33217.0,0.0,1590.5585791072062,1590.5585791072062,0.0,3443.518684387207,,,,,,,,,,,,,,,,796.9962390157613,524.840326472428,1573.8014670769207,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,40.0,0.0,488.0,10.0,58.0,33275.0,0.0,4646.836365523704,4646.836365523704,0.0,3447.942690849304,,,,,,,,,,,,,,,,2267.55151443686,1423.4293985322358,4519.83821590227,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,40.0,0.0,587.0,11.0,99.0,33374.0,0.0,10026.17360221726,10026.17360221726,0.0,3455.1373567581177,,,,,,,,,,,,,,,,5034.2440551469535,2775.8029851496135,9537.320761519228,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,40.0,0.0,650.0,12.0,63.0,33437.0,0.0,5207.607701989302,5207.607701989302,0.0,3459.81081700325,,,,,,,,,,,,,,,,2191.7748999096457,1393.3890563767943,5074.600483778772,-0.20969999019984004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,40.0,0.0,674.0,13.0,24.0,33461.0,0.0,2223.1302406168707,2223.1302406168707,0.0,3461.9266786575317,,,,,,,,,,,,,,,,683.3082047236621,715.2351542968573,2208.93978348699,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,40.0,0.0,723.0,14.0,49.0,33510.0,0.0,4124.125157423174,4124.125157423174,0.0,3465.7685165405273,,,,,,,,,,,,,,,,1620.496158703117,1162.1403759091893,4048.7696152619833,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,40.0,0.0,770.0,15.0,47.0,33557.0,0.0,3835.298299942225,3835.298299942225,0.0,3469.4673755168915,,,,,,,,,,,,,,,,1528.216054183032,1042.558073823142,3767.239384780404,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,40.0,0.0,801.0,16.0,31.0,33588.0,0.0,2277.3121020118283,2277.3121020118283,0.0,3472.5910811424255,,,,,,,,,,,,,,,,686.2587847926651,645.9865974430338,2258.296376059314,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,40.0,0.0,901.0,17.0,100.0,33688.0,0.0,6301.568301618413,6301.568301618413,0.0,3479.8836801052094,,,,,,,,,,,,,,,,2462.482471784658,1619.7894682533865,6061.381435875823,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,40.0,0.0,947.0,18.0,46.0,33734.0,0.0,4758.500625932358,4758.500625932358,0.0,3483.5481119155884,,,,,,,,,,,,,,,,2035.160102468191,1424.1934856182695,4669.552814032854,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,40.0,0.0,978.0,19.0,31.0,33765.0,0.0,3611.081331243308,3611.081331243308,0.0,3486.1769909858704,,,,,,,,,,,,,,,,1499.078656487599,1158.7556413489299,3568.1780709631553,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,40.0,0.0,1054.0,20.0,76.0,33841.0,0.0,5632.5627375807335,5632.5627375807335,0.0,3491.788565158844,,,,,,,,,,,,,,,,1502.7109856799839,1655.7446408678888,5523.880583252308,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,41.0,0.0,77.0,1.0,77.0,33918.0,0.0,8669.005916570124,8669.005916570124,0.0,3518.791721343994,,,,,,,,,,,,,,,,3939.4132094015904,2299.8249859863195,8374.04514459079,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,41.0,0.0,95.0,2.0,18.0,33936.0,0.0,2059.076484265143,2059.076484265143,0.0,3520.5662002563477,,,,,,,,,,,,,,,,763.5129824568689,659.1615384213059,2047.380631212132,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,41.0,0.0,129.0,3.0,34.0,33970.0,0.0,1867.2616322935678,1867.2616322935678,0.0,3523.33230137825,,,,,,,,,,,,,,,,540.8775017463332,460.1860943134177,1850.7225197539458,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,41.0,0.0,236.0,4.0,107.0,34077.0,0.0,10338.838265317425,10338.838265317425,0.0,3531.1153490543365,,,,,,,,,,,,,,,,4662.813676968247,3020.836894546876,9849.766968850672,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,41.0,0.0,339.0,5.0,103.0,34180.0,0.0,10146.058454060869,10146.058454060869,0.0,3538.7028844356537,,,,,,,,,,,,,,,,4526.959441480188,3015.694175663921,9689.471102691097,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,41.0,0.0,373.0,6.0,34.0,34214.0,0.0,2587.8104592735112,2587.8104592735112,0.0,3541.514149427414,,,,,,,,,,,,,,,,986.4172625759762,751.7641804200482,2556.829101447376,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,41.0,0.0,419.0,7.0,46.0,34260.0,0.0,4725.89223035723,4725.89223035723,0.0,3545.1004707813263,,,,,,,,,,,,,,,,2090.4409315952253,1392.5338541944975,4634.366313817667,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,41.0,0.0,462.0,8.0,43.0,34303.0,0.0,3696.2317217285968,3696.2317217285968,0.0,3548.507845878601,,,,,,,,,,,,,,,,1739.8754396892896,1016.3396870487795,3625.0421199418993,-0.044954990009999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,41.0,0.0,507.0,9.0,45.0,34348.0,0.0,3192.000225839171,3192.000225839171,0.0,3552.0584847927094,,,,,,,,,,,,,,,,1368.1041526324889,1033.0688590545954,3133.569108078789,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,41.0,0.0,529.0,10.0,22.0,34370.0,0.0,1983.0827304414584,1983.0827304414584,0.0,3554.037744998932,,,,,,,,,,,,,,,,949.887148544727,690.7694895812728,1964.1493625360108,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,41.0,0.0,594.0,11.0,65.0,34435.0,0.0,5210.680636439,5210.680636439,0.0,3558.9129569530487,,,,,,,,,,,,,,,,2015.2953662402012,1499.5651832687433,5084.771208842231,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,41.0,0.0,626.0,12.0,32.0,34467.0,0.0,2245.355998092396,2245.355998092396,0.0,3562.088068962097,,,,,,,,,,,,,,,,854.474153312225,703.2687013141754,2220.23305824465,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,41.0,0.0,646.0,13.0,20.0,34487.0,0.0,1820.3601564268643,1820.3601564268643,0.0,3563.9923498630524,,,,,,,,,,,,,,,,558.5352507205664,575.5056348087585,1811.0004518643175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,41.0,0.0,707.0,14.0,61.0,34548.0,0.0,5292.984280323055,5292.984280323055,0.0,3568.543956518173,,,,,,,,,,,,,,,,2236.027554327015,1387.3671554726282,5161.748347856962,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,41.0,0.0,736.0,15.0,29.0,34577.0,0.0,2314.5754180675667,2314.5754180675667,0.0,3571.005851984024,,,,,,,,,,,,,,,,764.0309709630291,669.649759381428,2294.7132331427833,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,41.0,0.0,785.0,16.0,49.0,34626.0,0.0,4591.196759032716,4591.196759032716,0.0,3574.864780664444,,,,,,,,,,,,,,,,2076.9083302698286,1315.2650487849025,4493.922173022517,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,41.0,0.0,843.0,17.0,58.0,34684.0,0.0,7172.280408659007,7172.280408659007,0.0,3579.291830062866,,,,,,,,,,,,,,,,3451.862857173498,2290.8734688589916,6979.0514143573055,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,41.0,0.0,870.0,18.0,27.0,34711.0,0.0,1401.8965875420515,1401.8965875420515,0.0,3581.652433156967,,,,,,,,,,,,,,,,412.03285552326037,355.71492576718623,1392.163864307231,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,41.0,0.0,889.0,19.0,19.0,34730.0,0.0,2300.337355263123,2300.337355263123,0.0,3583.47851228714,,,,,,,,,,,,,,,,894.890178705709,756.6608252122219,2285.6200619296446,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,41.0,0.0,994.0,20.0,105.0,34835.0,0.0,10073.12792766616,10073.12792766616,0.0,3591.0634627342224,,,,,,,,,,,,,,,,4172.532965305249,2663.472849082757,9644.656622932052,-0.1424695854697725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,42.0,0.0,53.0,1.0,53.0,34888.0,0.0,4194.807885638149,4194.807885638149,0.0,3615.4956390857697,,,,,,,,,,,,,,,,989.4745696854503,1313.0015632734398,4146.512245690513,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,42.0,0.0,106.0,2.0,53.0,34941.0,0.0,5026.93312724455,5026.93312724455,0.0,3619.7168135643005,,,,,,,,,,,,,,,,1982.362412323205,1431.3288703469543,4926.794714105527,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,42.0,0.0,141.0,3.0,35.0,34976.0,0.0,1682.5023061096201,1682.5023061096201,0.0,3622.7727077007294,,,,,,,,,,,,,,,,512.1023805046324,370.46086435516423,1666.2449677597176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,42.0,0.0,196.0,4.0,55.0,35031.0,0.0,5490.331317356542,5490.331317356542,0.0,3627.01278591156,,,,,,,,,,,,,,,,2483.0210700818625,1712.066131250285,5359.124282784825,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,42.0,0.0,285.0,5.0,89.0,35120.0,0.0,9681.351056043075,9681.351056043075,0.0,3633.5216813087463,,,,,,,,,,,,,,,,4226.646688494538,2798.739408227545,9314.493994761826,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,42.0,0.0,325.0,6.0,40.0,35160.0,0.0,3891.2296340706284,3891.2296340706284,0.0,3636.8096990585327,,,,,,,,,,,,,,,,1789.7011270203752,1263.319086188009,3823.4650540438574,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,42.0,0.0,445.0,7.0,120.0,35280.0,0.0,10866.15208797936,10866.15208797936,0.0,3645.449031829834,,,,,,,,,,,,,,,,4903.228443906852,2748.0806949163557,10288.052727437975,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,42.0,0.0,474.0,8.0,29.0,35309.0,0.0,2280.5188810717846,2280.5188810717846,0.0,3647.9130005836487,,,,,,,,,,,,,,,,925.383426000117,664.1664483911802,2255.9387004182004,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,42.0,0.0,542.0,9.0,68.0,35377.0,0.0,5957.284528921533,5957.284528921533,0.0,3652.998730659485,,,,,,,,,,,,,,,,2974.421770067671,1847.8790082019375,5760.784633190122,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,42.0,0.0,564.0,10.0,22.0,35399.0,0.0,1704.353123049593,1704.353123049593,0.0,3655.598929166794,,,,,,,,,,,,,,,,721.4119010007857,596.2444704430269,1690.1722334610372,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
