Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
19,0.0,0.0,523.0,19.0,19.0,523.0,0.0,76.12650309662008,76.12650309662008,0.0,42.32489824295044,,,,,,,,,,,,,,,,41.019677370994266,23.62705237663228,75.42255177834954,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,555.0,20.0,32.0,555.0,0.0,173.38254916734465,173.38254916734465,0.0,45.206814765930176,,,,,,,,,,,,,,,,82.90927950003754,52.990997647494275,170.9003525759194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,40.0,1.0,40.0,595.0,0.0,244.19498530278423,244.19498530278423,0.0,82.81889057159424,,,,,,,,,,,,,,,,120.47517277049539,81.12047923769482,239.61559398595043,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,68.0,2.0,28.0,623.0,0.0,117.50395363397351,117.50395363397351,0.0,85.1921648979187,,,,,,,,,,,,,,,,62.8554396622657,38.96806507334122,115.8598611846147,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,92.0,3.0,24.0,647.0,0.0,115.75874999996941,115.75874999996941,0.0,87.20755219459534,,,,,,,,,,,,,,,,57.251254175632106,36.47597239569491,114.49921911887311,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,112.0,4.0,20.0,667.0,0.0,89.56052308090835,89.56052308090835,0.0,89.04201078414917,,,,,,,,,,,,,,,,43.179253228221896,26.910942184393548,88.78572374008405,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,143.0,5.0,31.0,698.0,0.0,168.2308441657507,168.2308441657507,0.0,91.57988667488098,,,,,,,,,,,,,,,,83.24850961597787,55.2567163388215,165.81595632397944,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,166.0,6.0,23.0,721.0,0.0,86.78484720154606,86.78484720154606,0.0,93.61209082603455,,,,,,,,,,,,,,,,44.7845817325335,28.040233384973753,85.84064246416199,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,222.0,7.0,56.0,777.0,0.0,428.7510299609905,428.7510299609905,0.0,97.88933253288269,,,,,,,,,,,,,,,,257.2351343020791,124.35737399296039,414.76062306313725,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,265.0,8.0,43.0,820.0,0.0,258.68325786493483,258.68325786493483,0.0,101.26113486289978,,,,,,,,,,,,,,,,120.133579413235,85.8358614831615,253.77128523540114,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
