Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
48,2.0,0.0,264.0,8.0,16.0,1402.0,0.0,1885.2146398302623,1885.2146398302623,0.0,152.68838238716125,,,,,,,,,,,,,,,,937.2666311604571,546.5854852509984,1872.0904641958912,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,286.0,9.0,22.0,1424.0,0.0,2328.393573459272,2328.393573459272,0.0,154.65116357803345,,,,,,,,,,,,,,,,1308.1648660408323,722.2853028348941,2301.9158622686414,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,297.0,10.0,11.0,1435.0,0.0,1448.992689973108,1448.992689973108,0.0,155.8144805431366,,,,,,,,,,,,,,,,721.2894695577794,456.8302809877617,1442.5010068147878,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,331.0,11.0,34.0,1469.0,0.0,3256.7215134858743,3256.7215134858743,0.0,158.5590798854828,,,,,,,,,,,,,,,,1695.6573511651102,979.5797916977527,3202.2714349812404,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,374.0,12.0,43.0,1512.0,0.0,3839.042429449157,3839.042429449157,0.0,161.92984986305237,,,,,,,,,,,,,,,,1966.9667121962123,1145.950023617918,3758.2210819066227,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,400.0,13.0,26.0,1538.0,0.0,2123.6991991076557,2123.6991991076557,0.0,164.18049430847168,,,,,,,,,,,,,,,,1333.1418895811569,686.9995509880823,2091.128638617163,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,442.0,14.0,42.0,1580.0,0.0,4771.959701599018,4771.959701599018,0.0,167.5069978237152,,,,,,,,,,,,,,,,2316.5696250607484,1369.3160881880092,4679.343120466933,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,456.0,15.0,14.0,1594.0,0.0,1170.6572364307474,1170.6572364307474,0.0,168.87875723838806,,,,,,,,,,,,,,,,625.2522521739359,323.49019746114243,1163.0667716719843,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,470.0,16.0,14.0,1608.0,0.0,866.270510947652,866.270510947652,0.0,170.5562219619751,,,,,,,,,,,,,,,,532.3868097361195,324.2081174620909,859.67677238373,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,494.0,17.0,24.0,1632.0,0.0,2751.973475978972,2751.973475978972,0.0,172.73529934883118,,,,,,,,,,,,,,,,1475.7867811856102,873.1151166803323,2719.273867097614,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,539.0,18.0,45.0,1677.0,0.0,5048.163594060936,5048.163594060936,0.0,176.31080722808838,,,,,,,,,,,,,,,,2582.5438962893,1483.1159427008147,4936.88600473265,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,583.0,19.0,44.0,1721.0,0.0,3567.883152484211,3567.883152484211,0.0,179.69550156593323,,,,,,,,,,,,,,,,1920.4829673598097,1036.8423917144478,3486.8687706910705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,615.0,20.0,32.0,1753.0,0.0,3564.238167363858,3564.238167363858,0.0,182.35625624656677,,,,,,,,,,,,,,,,1772.4937455139,1036.2369876139126,3511.0293969043173,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,27.0,1.0,27.0,1780.0,0.0,2340.9589003798865,2340.9589003798865,0.0,200.7476909160614,,,,,,,,,,,,,,,,1254.1812789684436,794.9753214003533,2309.405411258998,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,50.0,2.0,23.0,1803.0,0.0,2409.7445965936868,2409.7445965936868,0.0,202.8120152950287,,,,,,,,,,,,,,,,1327.0591901391088,719.8807380912237,2381.6038390595463,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,75.0,3.0,25.0,1828.0,0.0,2080.8918678732557,2080.8918678732557,0.0,205.25486373901367,,,,,,,,,,,,,,,,1220.8635018422685,611.4464324234199,2052.4227030302295,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,121.0,4.0,46.0,1874.0,0.0,4404.8246906928825,4404.8246906928825,0.0,208.8547785282135,,,,,,,,,,,,,,,,2312.0880927991393,1275.6601493234018,4302.771409833957,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,141.0,5.0,20.0,1894.0,0.0,1605.6567589377594,1605.6567589377594,0.0,210.6635823249817,,,,,,,,,,,,,,,,851.492798304176,493.3662040852356,1590.2171200917676,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,175.0,6.0,34.0,1928.0,0.0,3386.835873048953,3386.835873048953,0.0,213.44865369796753,,,,,,,,,,,,,,,,1728.6575358361133,1081.9906887725087,3331.3929097402647,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
